,Day,Time,LMP,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
0,1,1,0.11506,0.0,1093.5464968350439,,,,0,0.0,1,1891.48750022042,1891.48750022042,0.0,302.6380000352672,62.79738500731795,0.0,,,285.63922384087664,1891.48750022042,1815.8280002116035,75.65950000881688,1891.4875002204203,0.0,1.0,0.0,0.0,0.15574818197901735,105.90690259769049,0.96,708.3208857024736,679.9880502743746,28.332835428098967,1.0,0.0,0.0,0.15823736544319308,89.86616062157287,0.96,591.5833072588099,567.9199749684575,23.663332290352418,1.0,0.0,0.0,0.1582373654431769,89.86616062161332,0.96,591.5833072591366,567.9199749687712,23.663332290365485,,,,638.263542074394,1815.8280002116035,1679.6409001957734,136.18710001583938,1815.828000211647,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.64373091977313,1679.6409001957734,1679.6409001957734,0.0,52.068867906068974,0.0,,,211.84660002461283,0.0,91.09403801058352,3.0,1093.5464968350439,0.0,-0.0,0.0,125.82345992584014
1,1,2,0.11506,0.0,1093.5464968350461,,,,0,0.0,1,1891.4875002204237,1891.4875002204237,0.0,302.6380000352678,62.79738500731807,0.0,,,285.63922384087726,1891.4875002204237,1815.8280002116069,75.65950000881702,1891.487500220424,0.0,1.0,0.0,0.0,0.15574818197901735,105.90690259769168,0.96,708.3208857024815,679.9880502743822,28.332835428099287,1.0,0.0,0.0,0.1582373654431928,89.86616062157337,0.96,591.5833072588142,567.9199749684616,23.66333229035259,1.0,0.0,0.0,0.1582373654431773,89.86616062161222,0.96,591.583307259128,567.9199749687629,23.66333229036514,,,,638.2635420743953,1815.8280002116069,1679.640900195777,136.18710001583938,1815.8280002116508,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.6437309197735,1679.640900195777,1679.640900195777,0.0,52.06886790606909,0.0,,,211.8466000246125,0.0,91.09403801058338,3.0,1093.5464968350461,0.0,-0.0,0.0,125.8234599258404
2,1,3,0.11506,0.0,1093.546496835048,,,,0,0.0,1,1891.4875002204271,1891.4875002204271,0.0,302.63800003526836,62.797385007318184,0.0,,,285.63922384087806,1891.4875002204271,1815.82800021161,75.65950000881716,1891.4875002204271,0.0,1.0,0.0,0.0,0.1557481819790174,105.90690259769295,0.96,708.3208857024897,679.98805027439,28.332835428099614,1.0,0.0,0.0,0.15823736544319275,89.8661606215738,0.96,591.5833072588172,567.9199749684644,23.66333229035271,1.0,0.0,0.0,0.1582373654431777,89.86616062161131,0.96,591.5833072591204,567.9199749687556,23.663332290364835,,,,638.2635420743961,1815.82800021161,1679.6409001957793,136.18710001583938,1815.8280002116533,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.64373091977373,1679.6409001957793,1679.6409001957793,0.0,52.06886790606916,0.0,,,211.84660002461334,0.0,91.09403801058373,3.0,1093.546496835048,0.0,-0.0,0.0,125.82345992584061
3,1,4,0.11506,0.0,1093.5464968350502,,,,0,0.0,1,1891.4875002204299,1891.4875002204299,0.0,302.63800003526876,62.79738500731827,0.0,,,285.63922384087857,1891.4875002204299,1815.8280002116126,75.65950000881726,1891.4875002204299,0.0,1.0,0.0,0.0,0.1557481819790174,105.90690259769417,0.96,708.3208857024979,679.9880502743979,28.33283542809994,1.0,0.0,0.0,0.15823736544319258,89.86616062157415,0.96,591.5833072588201,567.9199749684673,23.663332290352827,1.0,0.0,0.0,0.15823736544317812,89.86616062161025,0.96,591.5833072591118,567.9199749687474,23.663332290364494,,,,638.2635420743975,1815.8280002116126,1679.6409001957827,136.18710001583938,1815.828000211657,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.64373091977407,1679.6409001957827,1679.6409001957827,0.0,52.068867906069265,0.0,,,211.84660002461231,0.0,91.09403801058329,3.0,1093.5464968350502,0.0,-0.0,0.0,125.82345992584088
4,1,5,0.11506,0.0,1093.5464968350518,,,,0,0.0,1,1891.4875002204335,1891.4875002204335,0.0,302.6380000352694,62.79738500731839,0.0,,,285.6392238408793,1891.4875002204335,1815.828000211616,75.6595000088174,1891.4875002204333,0.0,1.0,0.0,0.0,0.15574818197901755,105.90690259769549,0.96,708.3208857025061,679.9880502744059,28.332835428100267,1.0,0.0,0.0,0.15823736544319242,89.86616062157451,0.96,591.5833072588231,567.9199749684701,23.663332290352944,1.0,0.0,0.0,0.1582373654431785,89.86616062160931,0.96,591.5833072591042,567.91997496874,23.663332290364192,,,,638.2635420743983,1815.828000211616,1679.640900195785,136.18710001583938,1815.8280002116594,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.6437309197743,1679.640900195785,1679.640900195785,0.0,52.068867906069336,0.0,,,211.84660002461334,0.0,91.09403801058373,3.0,1093.5464968350518,0.0,-0.0,0.0,125.82345992584105
5,1,6,0.11506,0.0,1093.546496835055,,,,0,0.0,1,1891.4875002204378,1891.4875002204378,0.0,302.63800003527007,62.79738500731854,0.0,,,285.63922384088016,1891.4875002204378,1815.8280002116205,75.65950000881759,1891.487500220438,0.0,1.0,0.0,0.0,0.15574818197901757,105.90690259769684,0.96,708.3208857025149,679.9880502744143,28.332835428100623,1.0,0.0,0.0,0.15823736544319222,89.86616062157502,0.96,591.5833072588273,567.9199749684742,23.66333229035311,1.0,0.0,0.0,0.15823736544317896,89.86616062160827,0.96,591.5833072590957,567.9199749687318,23.66333229036385,,,,638.2635420744,1815.8280002116205,1679.6409001957895,136.18710001583938,1815.8280002116642,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.64373091977475,1679.6409001957895,1679.6409001957895,0.0,52.06886790606948,0.0,,,211.8466000246133,0.0,91.09403801058372,3.0,1093.546496835055,0.0,-0.0,0.0,125.82345992584142
6,1,7,0.11506,0.0,1093.5464968350573,,,,0,0.0,1,1891.4875002204424,1891.4875002204424,0.0,302.6380000352708,62.79738500731869,0.0,,,285.63922384088096,1891.4875002204424,1815.8280002116246,75.65950000881776,1891.4875002204424,0.0,1.0,0.0,0.0,0.15574818197901763,105.90690259769809,0.96,708.3208857025231,679.9880502744222,28.33283542810095,1.0,0.0,-0.0,0.15823736544319206,89.86616062157552,0.96,591.5833072588312,567.9199749684778,23.663332290353267,1.0,0.0,-0.0,0.15823736544317932,89.86616062160732,0.96,591.5833072590881,567.9199749687245,23.663332290363545,,,,638.2635420744012,1815.8280002116246,1679.6409001957927,136.18710001583938,1815.8280002116676,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,-0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,-0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.64373091977507,1679.6409001957927,1679.6409001957927,0.0,52.06886790606957,0.0,,,211.84660002461416,0.0,91.09403801058409,3.0,1093.5464968350573,0.0,-0.0,0.0,125.82345992584169
7,1,8,0.11506,0.0,1093.5464968350598,,,,0,0.0,1,1891.4875002204462,1891.4875002204462,0.0,302.63800003527143,62.797385007318816,0.0,,,285.6392238408815,1891.4875002204462,1815.8280002116283,75.65950000881791,1891.4875002204462,0.0,1.0,0.0,0.0,0.15574818197901763,105.90690259769931,0.96,708.3208857025313,679.9880502744301,28.332835428101276,1.0,0.0,-0.0,0.15823736544319184,89.86616062157603,0.96,591.5833072588354,567.9199749684819,23.663332290353434,1.0,0.0,-0.0,0.15823736544317965,89.86616062160621,0.96,591.5833072590796,567.9199749687164,23.663332290363204,,,,638.2635420744028,1815.8280002116283,1679.6409001957968,136.18710001583938,1815.8280002116721,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,-0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,-0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.6437309197755,1679.6409001957968,1679.6409001957968,0.0,52.0688679060697,0.0,,,211.8466000246134,0.0,91.09403801058376,3.0,1093.5464968350598,0.0,-0.0,0.0,125.82345992584197
8,1,9,0.07074,0.0,1093.5464968350627,,,,0,0.0,1,1891.487500220451,1891.487500220451,0.0,302.63800003527217,62.79738500731897,0.0,,,285.6392238408825,1891.487500220451,1815.8280002116328,75.65950000881811,1891.487500220451,0.0,1.0,0.0,0.0,0.15574818197901777,105.90690259770064,0.96,708.3208857025395,679.9880502744379,28.332835428101607,1.0,0.0,-0.0,0.1582373654431916,89.86616062157657,0.96,591.5833072588397,567.919974968486,23.66333229035361,1.0,0.0,-0.0,0.15823736544318007,89.86616062160529,0.96,591.583307259072,567.9199749687091,23.6633322903629,,,,638.2635420744043,1815.8280002116328,1679.6409001958007,136.18710001583938,1815.8280002116762,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,-0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,-0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.6437309197759,1679.6409001958007,1679.6409001958007,0.0,52.06886790606982,0.0,,,211.84660002461408,0.0,91.09403801058406,3.0,1093.5464968350627,0.0,-0.0,0.0,77.35747918611233
9,1,10,0.07074,0.0,1093.5464968350652,,,,0,0.0,1,1891.4875002204553,1891.4875002204553,0.0,302.63800003527285,62.797385007319114,0.0,,,285.63922384088323,1891.4875002204553,1815.8280002116371,75.65950000881827,1891.4875002204553,0.0,1.0,0.0,0.0,0.1557481819790178,105.90690259770197,0.96,708.3208857025484,679.9880502744464,28.33283542810196,1.0,0.0,-0.0,0.15823736544319145,89.86616062157692,0.96,591.5833072588426,567.9199749684889,23.663332290353726,1.0,0.0,-0.0,0.15823736544318048,89.86616062160437,0.96,591.5833072590643,567.9199749687017,23.663332290362593,,,,638.2635420744058,1815.8280002116371,1679.6409001958045,136.18710001583938,1815.8280002116805,0.0,1.0,0,0,0.38,223.20250000000001,0.925,635.0,587.375,47.62499999999997,1.0,0,0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,1.0,0.0,-0.0,0.38,207.53052103711715,0.925,590.4140001055964,546.1329500976767,44.2810500079197,-0.0,0.0,-0.0,0.38,0.0,0.925,0.0,0.0,0.0,1.0,,,0.101,169.64373091977626,1679.6409001958045,1679.6409001958045,0.0,52.06886790606994,0.0,,,211.84660002461422,0.0,91.09403801058411,3.0,1093.5464968350652,0.0,-0.0,0.0,77.35747918611251
