Annual Production (AF),Number of Allowed Shutdowns,Total Water Production (m3),Total Cost ($),Total Energy Cost ($),Total Demand Cost ($),Total Feed Cost ($),Total Brine Cost ($),Total Chemical Cost ($),Total Electricity Cost ($),Total Replacement Cost ($),Degree of Flexibility,Levelized Cost of Water ($/m3)
11000,0,258664.6986880993,226154.7317535146,16180.473856581364,9814.08191669976,46679.182952452335,14224.47437893199,17704.536121967445,25994.555773281125,1409.837429595528,2.4251375214641034e-13,0.8743161819163211
13000,0,305694.6438914047,246864.80341103207,20231.647555054107,12180.586336812785,55166.30533371674,16810.73934118253,20923.54231738418,32412.23389186689,1409.8374295955186,1.7277892145130723e-13,0.807553577872724
