Hours since 00:00 Jan 1,Lifetime Hourly Data: System power generated (kW)
1596.5,26.278
1597.5,19.5743
1598.5,25.7324
1599.5,18.7819
1600.5,18.1862
1601.5,250.334
1602.5,250.334
1603.5,250.334
1604.5,250.334
1605.5,250.334
1606.5,250.334
1607.5,250.334
1608.5,250.334
1609.5,250.334
1610.5,250.334
1611.5,248.814
1612.5,250.334
1613.5,250.334
1614.5,250.334
1615.5,246.497
1616.5,250.334
1617.5,246.363
1618.5,242.523
1619.5,179.334
1620.5,89.4125
1621.5,55.2433
1622.5,56.1371
1623.5,22.8825
1624.5,14.9734
1625.5,12.7112
1626.5,10.8049
1627.5,10.7172
1628.5,6.71213
1629.5,10.7341
1630.5,8.56371
1631.5,10.5551
1632.5,5.97347
1633.5,0
1634.5,0
1635.5,0
1636.5,0
1637.5,0
1638.5,0
1639.5,0
1640.5,0
1641.5,0
1642.5,0
1643.5,0
1644.5,13.652
1645.5,35.6699
1646.5,37.4319
1647.5,7.48158
1648.5,23.9792
1649.5,59.6161
1650.5,214.972
1651.5,34.4341
1652.5,22.0546
1653.5,47.9716
1654.5,62.0619
1655.5,91.225
1656.5,80.6392
1657.5,89.4269
1658.5,69.402
1659.5,116.539
1660.5,121.561
1661.5,120.471
1662.5,125.891
1663.5,138.361
1664.5,150.836
1665.5,125.374
1666.5,146.184
1667.5,129.361
1668.5,139.329
1669.5,143.485
1670.5,135.928
1671.5,121.036
1672.5,145.468
1673.5,203.718
1674.5,243.922
1675.5,250.334
1676.5,250.334
1677.5,250.334
1678.5,202.854
1679.5,229.741
1680.5,198.692
1681.5,240.74
1682.5,250.334
1683.5,250.334
1684.5,250.334
1685.5,250.334
1686.5,250.334
1687.5,250.334
1688.5,250.334
1689.5,250.334
1690.5,250.334
1691.5,250.334
1692.5,250.334
1693.5,250.334
1694.5,250.334
1695.5,250.334
1696.5,250.334
1697.5,250.334
1698.5,250.334
1699.5,250.334
1700.5,154.239
1701.5,239.293
1702.5,216.528
1703.5,86.0813
1704.5,132.791
1705.5,90.8055
1706.5,52.5611
1707.5,34.4463
1708.5,20.9788
1709.5,13.0835
1710.5,13.0654
1711.5,6.75417
1712.5,8.41374
1713.5,14.9411
1714.5,17.3337
1715.5,9.06187
1716.5,15.0298
1717.5,11.2266
1718.5,16.7502
1719.5,8.65357
1720.5,15.3915
1721.5,36.4588
1722.5,70.1918
1723.5,63.152
1724.5,208.238
1725.5,249.304
1726.5,236.588
1727.5,191.233
1728.5,201.753
1729.5,168.283
1730.5,121.431
1731.5,108.183
1732.5,96.2806
1733.5,97.4243
1734.5,75.678
1735.5,57.8861
1736.5,73.268
1737.5,75.3134
1738.5,130.553
1739.5,135.887
1740.5,133.107
1741.5,116.498
1742.5,128.201
1743.5,126.704
1744.5,68.6537
1745.5,69.2353
1746.5,142.093
1747.5,241.122
1748.5,246.092
1749.5,246.192
1750.5,155.197
1751.5,169.792
1752.5,110.839
1753.5,17.7242
1754.5,58.1212
1755.5,64.842
1756.5,64.2576
1757.5,47.2073
1758.5,57.2209
1759.5,78.4694
1760.5,112.928
1761.5,134.632
1762.5,204.134
1763.5,137.998
1764.5,250.334
1765.5,239.849
1766.5,223.822
1767.5,244.979
1768.5,209.012
1769.5,175.531
1770.5,208.652
1771.5,239.829
1772.5,250.334
1773.5,250.334
1774.5,250.334
1775.5,242.75
1776.5,230.134
1777.5,117.47
1778.5,21.5822
1779.5,60.6034
1780.5,36.2035
1781.5,64.6287
1782.5,250.334
1783.5,250.334
1784.5,250.334
1785.5,250.334
1786.5,250.334
1787.5,250.334
1788.5,250.334
1789.5,250.334
1790.5,250.334
1791.5,250.334
1792.5,250.334
1793.5,250.334
1794.5,245.922
1795.5,242.734
1796.5,250.334
1797.5,250.334
1798.5,250.334
1799.5,241.729
1800.5,250.334
1801.5,250.334
1802.5,243.648
1803.5,161.297
1804.5,142.102
1805.5,61.9384
1806.5,197.865
1807.5,67.2538
1808.5,68.435
1809.5,69.413
1810.5,43.807
1811.5,18.7172
1812.5,24.6671
1813.5,12.8258
1814.5,12.3405
1815.5,0
1816.5,0
1817.5,0
1818.5,45.2691
1819.5,105.331
1820.5,188.77
1821.5,194.536
1822.5,242.662
1823.5,250.334
1824.5,250.334
1825.5,250.334
1826.5,250.334
1827.5,250.334
1828.5,250.334
1829.5,250.334
1830.5,250.334
1831.5,250.334
1832.5,250.334
1833.5,250.334
1834.5,250.334
1835.5,247.855
1836.5,239.616
1837.5,167.522
1838.5,200.555
1839.5,237.282
1840.5,211.429
1841.5,156.633
1842.5,163.345
1843.5,250.334
1844.5,250.334
1845.5,250.334
1846.5,250.334
1847.5,250.334
1848.5,185.035
1849.5,23.7149
1850.5,0.347452
1851.5,23.7413
1852.5,19.4092
1853.5,0
1854.5,0
1855.5,0
1856.5,250.334
1857.5,250.334
1858.5,245.886
1859.5,227.137
1860.5,166.18
1861.5,109.974
1862.5,120.448
1863.5,79.0834
1864.5,95.8364
1865.5,77.6839
1866.5,57.6397
1867.5,73.0476
1868.5,61.9307
1869.5,69.3546
1870.5,84.8567
1871.5,106.552
1872.5,83.9892
1873.5,76.46
1874.5,51.2973
1875.5,54.2114
1876.5,52.2185
1877.5,49.4454
1878.5,33.116
1879.5,33.5132
1880.5,29.2308
1881.5,24.2897
1882.5,15.6076
1883.5,9.58168
1884.5,9.32612
1885.5,6.15979
1886.5,0
1887.5,0
1888.5,0.953385
1889.5,14.0998
1890.5,20.9021
1891.5,16.8391
1892.5,13.9992
1893.5,18.8671
1894.5,35.3729
1895.5,175.075
1896.5,190.179
1897.5,198.759
1898.5,147.639
1899.5,114.527
1900.5,156.324
1901.5,156.867
1902.5,185.516
1903.5,185.516
1904.5,184.111
1905.5,167.152
1906.5,185.121
1907.5,207.704
1908.5,237.576
1909.5,227.639
1910.5,241.13
1911.5,180.577
1912.5,239.231
1913.5,249.587
1914.5,250.334
1915.5,250.334
1916.5,250.334
1917.5,250.334
1918.5,250.334
1919.5,250.334
1920.5,250.334
1921.5,173.137
1922.5,162.456
1923.5,105.071
1924.5,107.197
1925.5,139.87
1926.5,116.599
1927.5,43.9692
1928.5,39.1231
1929.5,26.4908
1930.5,18.3794
1931.5,12.519
1932.5,36.7497
1933.5,100.758
1934.5,63.8593
1935.5,82.107
1936.5,99.2286
1937.5,34.2937
1938.5,2.2761
1939.5,21.0621
1940.5,121.979
1941.5,6.62574
1942.5,67.9914
1943.5,10.0275
1944.5,0
1945.5,20.3952
1946.5,215.449
1947.5,158.271
1948.5,192.14
1949.5,245.729
1950.5,247.861
1951.5,250.334
1952.5,250.334
1953.5,250.334
1954.5,250.334
1955.5,250.334
1956.5,250.334
1957.5,250.334
1958.5,244.03
1959.5,250.334
1960.5,249.689
1961.5,202.008
1962.5,100.252
1963.5,82.4551
1964.5,118.898
1965.5,128.765
1966.5,123.402
1967.5,93.2464
1968.5,74.0616
1969.5,43.7407
1970.5,36.8436
1971.5,37.9174
1972.5,46.3785
1973.5,56.679
1974.5,54.6313
1975.5,55.5537
1976.5,39.1721
1977.5,37.1333
1978.5,29.1824
1979.5,12.5167
1980.5,3.86879
1981.5,0
1982.5,0
1983.5,0
1984.5,0
1985.5,0
1986.5,5.44058
1987.5,4.66915
1988.5,6.01601
1989.5,11.5381
1990.5,7.04667
1991.5,15.4305
1992.5,16.7073
1993.5,9.90935
1994.5,7.15252
1995.5,3.33955
1996.5,1.62213
1997.5,0
1998.5,0
1999.5,1.99679
2000.5,16.9366
2001.5,53.6418
2002.5,85.5243
2003.5,84.5773
2004.5,88.2379
2005.5,73.3201
2006.5,52.024
2007.5,67.3533
2008.5,45.5759
2009.5,44.9928
2010.5,55.494
2011.5,151.225
2012.5,159.954
2013.5,108.666
2014.5,196.409
2015.5,138.661
2016.5,154.715
2017.5,163.059
2018.5,196.4
2019.5,212.694
2020.5,233.7
2021.5,248.82
2022.5,247.759
2023.5,250.334
2024.5,250.334
2025.5,250.334
2026.5,248.54
2027.5,246.477
2028.5,250.334
2029.5,250.334
2030.5,250.334
2031.5,250.334
2032.5,250.334
2033.5,250.334
2034.5,250.334
2035.5,250.334
2036.5,250.334
2037.5,250.334
2038.5,250.334
2039.5,250.334
2040.5,250.334
2041.5,250.334
2042.5,250.334
2043.5,250.334
2044.5,250.334
2045.5,250.334
2046.5,250.334
2047.5,250.334
2048.5,250.334
2049.5,250.334
2050.5,250.334
2051.5,248.171
2052.5,202.112
2053.5,113.499
2054.5,63.2067
2055.5,96.5252
2056.5,99.8994
2057.5,130
2058.5,243.316
2059.5,250.334
2060.5,250.334
2061.5,250.334
2062.5,250.334
2063.5,247.75
2064.5,245.311
2065.5,241.639
2066.5,221.482
2067.5,165.111
2068.5,69.4624
2069.5,40.5567
2070.5,15.431
2071.5,7.86055
2072.5,19.5068
2073.5,11.062
2074.5,13.466
2075.5,5.98746
2076.5,11.3329
2077.5,57.6619
2078.5,30.3281
2079.5,23.7835
2080.5,86.4424
2081.5,14.1156
2082.5,0
2083.5,0
2084.5,0
2085.5,14.1614
2086.5,250.334
2087.5,250.334
2088.5,250.334
2089.5,250.334
2090.5,250.334
2091.5,250.334
2092.5,247.725
2093.5,230.919
2094.5,178.318
2095.5,150.924
2096.5,241.915
2097.5,129.927
2098.5,139.242
2099.5,106.328
2100.5,95.1774
2101.5,112.021
2102.5,89.3328
2103.5,62.593
2104.5,62.1859
2105.5,54.3078
2106.5,61.3434
2107.5,62.8065
2108.5,92.1485
2109.5,91.3441
2110.5,90.0396
2111.5,65.3403
2112.5,68.0987
2113.5,87.4974
2114.5,84.0329
2115.5,88.1939
2116.5,74.5955
2117.5,104.364
2118.5,101.783
2119.5,147.066
2120.5,155.537
2121.5,142.112
2122.5,113.41
2123.5,119.376
2124.5,128.566
2125.5,130.333
2126.5,163.573
2127.5,242.341
2128.5,221.666
2129.5,240.872
2130.5,250.334
2131.5,250.334
2132.5,250.334
2133.5,250.334
2134.5,250.334
2135.5,250.334
2136.5,250.334
2137.5,247.303
2138.5,244.791
2139.5,243.601
2140.5,248.36
2141.5,242.278
2142.5,238.576
2143.5,211.024
2144.5,244.191
2145.5,245.143
2146.5,161.008
2147.5,230.024
2148.5,223.597
2149.5,237.61
2150.5,215.679
2151.5,140.689
2152.5,131.554
2153.5,227.196
2154.5,247.452
2155.5,250.334
2156.5,250.334
2157.5,250.334
2158.5,250.334
2159.5,246.751
2160.5,246.751
2161.5,243.649
2162.5,198.65
2163.5,166.045
2164.5,125.388
2165.5,99.9374
2166.5,72.6436
2167.5,70.6067
2168.5,56.1263
2169.5,66.7097
2170.5,55.366
2171.5,49.1042
2172.5,147.178
2173.5,130.626
2174.5,147.981
2175.5,127.024
2176.5,243.076
2177.5,238.953
2178.5,250.334
2179.5,250.334
2180.5,250.334
2181.5,245.435
2182.5,250.334
2183.5,250.334
2184.5,250.301
2185.5,250.334
2186.5,250.334
2187.5,241.62
2188.5,237.543
2189.5,232.369
2190.5,240.263
2191.5,245.128
2192.5,250.334
2193.5,250.334
2194.5,250.334
2195.5,250.334
2196.5,250.334
2197.5,249.575
2198.5,250.334
2199.5,249.734
2200.5,250.334
2201.5,250.334
2202.5,250.334
2203.5,250.334
2204.5,250.334
2205.5,250.334
2206.5,250.334
2207.5,250.334
2208.5,250.334
2209.5,250.334
2210.5,243.717
2211.5,246.828
2212.5,244.598
2213.5,248.271
2214.5,238.615
2215.5,238.424
2216.5,229.537
2217.5,250.334
2218.5,250.334
2219.5,243.116
2220.5,174.403
2221.5,146.543
2222.5,120.576
2223.5,82.4536
2224.5,92.8832
2225.5,146.947
2226.5,245.795
2227.5,245.894
2228.5,207.556
2229.5,127.612
2230.5,139.749
2231.5,22.8978
2232.5,8.16615
2233.5,23.2873
2234.5,19.1044
2235.5,226.063
2236.5,250.334
2237.5,250.334
2238.5,250.334
2239.5,250.334
2240.5,250.334
2241.5,250.334
2242.5,248.791
2243.5,250.334
2244.5,224.472
2245.5,230.961
2246.5,216.615
2247.5,149.941
2248.5,183.708
2249.5,141.537
2250.5,116.599
2251.5,150.277
2252.5,129.408
2253.5,137.35
2254.5,109.349
2255.5,141.015
2256.5,137.966
2257.5,129.501
2258.5,122.591
2259.5,120.141
2260.5,133.815
2261.5,159.263
2262.5,170.9
2263.5,166.622
2264.5,140.013
2265.5,126.776
2266.5,110.027
2267.5,93.743
2268.5,87.2533
2269.5,52.9669
2270.5,68.15
2271.5,79.9497
2272.5,70.5514
2273.5,66.0997
2274.5,92.1501
2275.5,107.99
2276.5,171.175
2277.5,135.833
2278.5,236.859
2279.5,104.836
2280.5,61.6227
2281.5,75.4766
2282.5,119.209
2283.5,66.8088
2284.5,67.9387
2285.5,36.7934
2286.5,49.841
2287.5,33.9023
2288.5,17.6346
2289.5,8.83694
2290.5,15.2569
2291.5,23.1494
2292.5,59.5802
2293.5,98.5256
2294.5,223.038
2295.5,173.09
2296.5,242.748
2297.5,115.444
2298.5,126.839
2299.5,186.657
2300.5,165.135
2301.5,133.363
2302.5,140.617
2303.5,52.0237
2304.5,24.5785
2305.5,29.4754
2306.5,0
2307.5,1.84288
2308.5,0
2309.5,0
2310.5,0
2311.5,0
2312.5,0
2313.5,0.597204
2314.5,0
2315.5,1.48319
2316.5,0
2317.5,6.19065
2318.5,47.7165
2319.5,250.334
2320.5,82.751
2321.5,36.1077
2322.5,3.00804
2323.5,230.262
2324.5,250.334
2325.5,230.118
2326.5,250.334
2327.5,180.984
2328.5,69.1791
2329.5,81.5153
2330.5,193.293
2331.5,250.334
2332.5,250.334
2333.5,250.334
2334.5,250.334
2335.5,250.334
2336.5,250.334
2337.5,250.334
2338.5,250.334
2339.5,250.334
2340.5,250.334
2341.5,250.334
2342.5,250.334
2343.5,250.334
2344.5,173.369
2345.5,173.369
2346.5,48.8316
2347.5,48.6724
2348.5,66.6217
2349.5,18.2919
2350.5,37.6762
2351.5,35.6341
2352.5,40.2035
2353.5,30.2894
2354.5,21.7067
2355.5,20.6845
2356.5,28.2637
2357.5,38.4724
2358.5,40.6821
2359.5,52.4611
2360.5,54.053
2361.5,48.5305
2362.5,74.2055
2363.5,81.1359
2364.5,84.4682
2365.5,55.7689
2366.5,58.1955
2367.5,108.832
2368.5,66.7056
2369.5,95.7534
2370.5,240.397
2371.5,250.334
2372.5,250.334
2373.5,250.334
2374.5,250.334
2375.5,250.334
2376.5,250.334
2377.5,250.334
2378.5,250.334
2379.5,250.334
2380.5,250.334
2381.5,250.334
2382.5,250.334
2383.5,250.334
2384.5,250.334
2385.5,250.334
2386.5,250.334
2387.5,250.334
2388.5,244.49
2389.5,250.334
2390.5,246.864
2391.5,247.648
2392.5,250.334
2393.5,250.334
2394.5,250.334
2395.5,250.334
2396.5,250.334
2397.5,250.334
2398.5,250.334
2399.5,250.334
2400.5,250.334
2401.5,250.334
2402.5,250.334
2403.5,250.334
2404.5,250.334
2405.5,248.023
2406.5,245.913
2407.5,241.561
2408.5,249.68
2409.5,223.958
2410.5,232.676
2411.5,155.237
2412.5,174.775
2413.5,131.004
2414.5,146.315
2415.5,201.094
2416.5,235.057
2417.5,250.334
2418.5,250.334
2419.5,250.334
2420.5,250.334
2421.5,250.334
2422.5,250.334
2423.5,250.334
2424.5,250.334
2425.5,249.041
2426.5,243.961
2427.5,180.093
2428.5,202.322
2429.5,182.871
2430.5,198.849
2431.5,215.986
2432.5,239.177
2433.5,250.334
2434.5,243.795
2435.5,250.334
2436.5,245.424
2437.5,250.334
2438.5,250.334
2439.5,250.334
2440.5,250.334
2441.5,250.334
2442.5,250.334
2443.5,250.334
2444.5,250.334
2445.5,250.334
2446.5,250.334
2447.5,250.334
2448.5,250.334
2449.5,250.334
2450.5,250.334
2451.5,248.993
2452.5,250.334
2453.5,250.334
2454.5,188.704
2455.5,190.089
2456.5,243.497
2457.5,250.121
2458.5,244.84
2459.5,240.493
2460.5,185.34
2461.5,129.401
2462.5,200.796
2463.5,170.289
2464.5,250.334
2465.5,250.334
2466.5,250.334
2467.5,250.334
2468.5,250.334
2469.5,250.334
2470.5,250.334
2471.5,250.334
2472.5,250.334
2473.5,250.334
2474.5,250.334
2475.5,250.334
2476.5,169.98
2477.5,43.3735
2478.5,71.2411
2479.5,7.81114
2480.5,0
2481.5,250.334
2482.5,250.334
2483.5,250.334
2484.5,250.334
2485.5,250.334
2486.5,250.334
2487.5,250.334
2488.5,250.334
2489.5,250.334
2490.5,250.334
2491.5,250.334
2492.5,250.334
2493.5,250.334
2494.5,250.334
2495.5,250.334
2496.5,250.334
2497.5,250.334
2498.5,250.334
2499.5,250.334
2500.5,242.672
2501.5,250.334
2502.5,250.334
2503.5,225.88
2504.5,166.02
2505.5,93.6492
2506.5,117.721
2507.5,52.9611
2508.5,18.5732
2509.5,48.3525
2510.5,19.4487
2511.5,17.8835
2512.5,2.01444
2513.5,11.8792
2514.5,18.3293
2515.5,39.0288
2516.5,35.4285
2517.5,74.0334
2518.5,62.1165
2519.5,79.207
2520.5,95.5697
2521.5,129.967
2522.5,137.086
2523.5,135.58
2524.5,139.545
2525.5,115.354
2526.5,110.817
2527.5,114.823
2528.5,109.41
2529.5,116.846
2530.5,125.447
2531.5,151.548
2532.5,146.293
2533.5,181.884
2534.5,250.334
2535.5,187.372
2536.5,162.711
2537.5,233.701
2538.5,242.026
2539.5,250.334
2540.5,250.334
2541.5,247.325
2542.5,241.812
2543.5,241.944
2544.5,243.998
2545.5,232.813
2546.5,202.048
2547.5,137.414
2548.5,108.135
2549.5,88.1629
2550.5,81.2863
2551.5,56.3433
2552.5,101.762
2553.5,113.609
2554.5,126.652
2555.5,104.726
2556.5,58.9529
2557.5,122.147
2558.5,67.4307
2559.5,39.5001
2560.5,8.15938
2561.5,65.8027
2562.5,69.2509
2563.5,15.2741
2564.5,65.3759
2565.5,85.7755
2566.5,119.871
2567.5,121.166
2568.5,85.2101
2569.5,50.9413
2570.5,18.631
2571.5,6.46101
2572.5,0
2573.5,0
2574.5,0.882481
2575.5,0
2576.5,0
2577.5,8.47348
2578.5,14.3922
2579.5,21.4288
2580.5,32.6488
2581.5,9.77827
2582.5,10.5771
2583.5,6.91489
2584.5,28.8405
2585.5,23.974
2586.5,18.1192
2587.5,64.4736
2588.5,110.529
2589.5,106.909
2590.5,74.7082
2591.5,57.7737
2592.5,73.8632
2593.5,67.6
2594.5,61.9371
2595.5,29.6183
2596.5,17.1416
2597.5,7.50941
2598.5,11.3364
2599.5,6.04614
2600.5,9.25247
2601.5,26.4893
2602.5,36.376
2603.5,52.2077
2604.5,48.7314
2605.5,77.0874
2606.5,49.3952
2607.5,96.6298
2608.5,57.4039
2609.5,199.747
2610.5,221.607
2611.5,250.334
2612.5,248.911
2613.5,244.081
2614.5,165.492
2615.5,58.5233
2616.5,8.01655
2617.5,69.1794
2618.5,59.0091
2619.5,111.736
2620.5,77.5167
2621.5,108.117
2622.5,136.317
2623.5,140.505
2624.5,151.916
2625.5,69.6296
2626.5,89.7791
2627.5,71.1709
2628.5,110.651
2629.5,64.9325
2630.5,118.692
2631.5,172.622
2632.5,131.285
2633.5,176.829
2634.5,171.35
2635.5,250.334
2636.5,250.334
2637.5,250.334
2638.5,238.239
2639.5,196.701
2640.5,244.492
2641.5,93.7115
2642.5,77.8308
2643.5,121.426
2644.5,132.263
2645.5,145.268
2646.5,82.4344
2647.5,129.334
2648.5,89.4824
2649.5,64.253
2650.5,53.2293
2651.5,48.6748
2652.5,57.335
2653.5,23.8029
2654.5,13.3047
2655.5,59.4408
2656.5,78.0064
2657.5,80.0181
2658.5,105.955
2659.5,132.854
2660.5,250.334
2661.5,240.818
2662.5,41.5891
2663.5,27.4365
2664.5,13.7956
2665.5,2.07634
2666.5,0
2667.5,0
2668.5,9.03291
2669.5,15.0963
2670.5,8.16548
2671.5,6.56832
2672.5,13.9787
2673.5,54.5368
2674.5,54.6228
2675.5,40.1612
2676.5,31.7254
2677.5,23.9245
2678.5,41.6087
2679.5,20.5366
2680.5,26.2085
2681.5,24.9325
2682.5,30.799
2683.5,44.5072
2684.5,76.9626
2685.5,90.0788
2686.5,121.291
2687.5,102.004
2688.5,95.4763
2689.5,79.3419
2690.5,60.2666
2691.5,37.2612
2692.5,47.5336
2693.5,37.3037
2694.5,36.3678
2695.5,21.2867
2696.5,34.377
2697.5,42.3572
2698.5,66.7336
2699.5,60.729
2700.5,66.5258
2701.5,84.139
2702.5,155.432
2703.5,123.688
2704.5,158.655
2705.5,242.413
2706.5,250.334
2707.5,250.334
2708.5,250.334
2709.5,250.334
2710.5,250.334
2711.5,250.334
2712.5,250.334
2713.5,188.436
2714.5,234.87
2715.5,238.277
2716.5,157.661
2717.5,78.5629
2718.5,108.59
2719.5,75.5932
2720.5,113.3
2721.5,96.6241
2722.5,52.0708
2723.5,49.8046
2724.5,27.4593
2725.5,16.8029
2726.5,0
2727.5,8.10138
2728.5,1.62382
2729.5,63.4394
2730.5,39.3978
2731.5,9.31868
2732.5,22.0057
2733.5,15.0096
2734.5,23.9925
2735.5,15.9517
2736.5,0
2737.5,0
2738.5,0
2739.5,0
2740.5,0.132506
2741.5,0
2742.5,4.49033
2743.5,7.60602
2744.5,19.6787
2745.5,16.6608
2746.5,13.14
2747.5,15.2611
2748.5,13.1333
2749.5,18.5611
2750.5,28.3083
2751.5,25.7442
2752.5,21.9447
2753.5,22.2937
2754.5,19.8128
2755.5,30.7275
2756.5,250.334
2757.5,250.334
2758.5,249.528
2759.5,241.671
2760.5,201.876
2761.5,127.273
2762.5,119.18
2763.5,122.957
2764.5,122.079
2765.5,86.9971
2766.5,114.166
2767.5,98.6919
2768.5,121.347
2769.5,142.702
2770.5,131.762
2771.5,147.737
2772.5,246.421
2773.5,181.436
2774.5,246.606
2775.5,250.334
2776.5,240.314
2777.5,241.971
2778.5,247.097
2779.5,250.334
2780.5,250.334
2781.5,250.334
2782.5,250.334
2783.5,250.334
2784.5,250.334
2785.5,250.334
2786.5,244.76
2787.5,248.812
2788.5,240.186
2789.5,233.256
2790.5,231.877
2791.5,120.292
2792.5,204.793
2793.5,102.73
2794.5,33.8127
2795.5,20.9265
2796.5,13.8493
2797.5,7.904
2798.5,14.7139
2799.5,108.234
2800.5,122.816
2801.5,17.7203
2802.5,68.6727
2803.5,91.7955
2804.5,63.7194
2805.5,95.1765
2806.5,74.8803
2807.5,130.618
2808.5,16.9411
2809.5,0
2810.5,0
2811.5,1.11003
2812.5,76.1969
2813.5,241.413
2814.5,225.62
2815.5,156.227
2816.5,137.429
2817.5,93.6833
2818.5,104.144
2819.5,133.694
2820.5,29.3966
2821.5,14.6506
2822.5,98.1562
2823.5,50.6138
2824.5,47.6293
2825.5,100.602
2826.5,6.08441
2827.5,44.3323
2828.5,48.9058
2829.5,20.5648
2830.5,0
2831.5,0
2832.5,0
2833.5,1.59822
2834.5,0
2835.5,37.0653
2836.5,68.4623
2837.5,202.496
2838.5,250.334
2839.5,250.334
2840.5,250.334
2841.5,250.334
2842.5,241.763
2843.5,208.265
2844.5,237.993
2845.5,99.7218
2846.5,130.436
2847.5,210.571
2848.5,250.334
2849.5,250.334
2850.5,214.899
2851.5,250.334
2852.5,237.267
2853.5,93.7746
2854.5,46.5738
2855.5,112.072
2856.5,39.7945
2857.5,47.0977
2858.5,123.935
2859.5,239.122
2860.5,135.964
2861.5,90.1625
2862.5,131.855
2863.5,77.0973
2864.5,242.969
2865.5,221.628
2866.5,245.159
2867.5,179.419
2868.5,127.023
2869.5,171.365
2870.5,169.414
2871.5,31.3604
2872.5,70.1332
2873.5,73.3488
2874.5,104.863
2875.5,170.666
2876.5,242.861
2877.5,154.255
2878.5,88.158
2879.5,66.2525
2880.5,70.2234
2881.5,52.201
2882.5,47.6022
2883.5,50.3076
2884.5,39.6294
2885.5,34.5842
2886.5,34.4978
2887.5,22.5133
2888.5,10.1882
2889.5,8.43675
2890.5,14.9041
2891.5,13.0886
2892.5,20.0312
2893.5,14.4845
2894.5,19.4803
2895.5,4.90555
2896.5,11.7158
2897.5,20.7579
2898.5,14.6391
2899.5,45.3284
2900.5,49.3374
2901.5,59.9114
2902.5,22.6885
2903.5,14.1199
2904.5,3.65023
2905.5,9.73021
2906.5,29.8369
2907.5,41.3287
2908.5,17.4213
2909.5,58.136
2910.5,65.6111
2911.5,108.119
2912.5,129.594
2913.5,88.008
2914.5,90.4628
2915.5,53.1119
2916.5,24.4676
2917.5,21.996
2918.5,5.9588
2919.5,0.682757
2920.5,22.0291
2921.5,91.4553
2922.5,177.263
2923.5,227.896
2924.5,185.306
2925.5,168.824
2926.5,242.084
2927.5,247.397
2928.5,249.205
2929.5,246.647
2930.5,245.572
2931.5,250.334
2932.5,240.664
2933.5,247.019
2934.5,188.368
2935.5,159.787
2936.5,148.767
2937.5,151.573
2938.5,110.012
2939.5,74.9918
2940.5,57.8657
2941.5,50.9497
2942.5,101.251
2943.5,113.407
2944.5,133.239
2945.5,151.463
2946.5,193.76
2947.5,189.627
2948.5,246.196
2949.5,250.334
2950.5,250.334
2951.5,250.334
2952.5,250.334
2953.5,250.334
2954.5,250.334
2955.5,250.334
2956.5,248.53
2957.5,249.526
2958.5,241.939
2959.5,243.74
2960.5,221.964
2961.5,164.078
2962.5,131.032
2963.5,124.066
2964.5,117.676
2965.5,158.494
2966.5,209.997
2967.5,154.507
2968.5,205.538
2969.5,198.65
2970.5,250.334
2971.5,250.334
2972.5,250.334
2973.5,250.334
2974.5,250.334
2975.5,250.334
2976.5,250.334
2977.5,250.334
2978.5,250.334
2979.5,248.548
2980.5,245.787
2981.5,244.473
2982.5,225.46
2983.5,213.972
2984.5,195.206
2985.5,179.099
2986.5,143.849
2987.5,147.574
2988.5,110.253
2989.5,135.57
2990.5,126.195
2991.5,123.377
2992.5,170.913
2993.5,204.435
2994.5,250.334
2995.5,250.334
2996.5,250.334
2997.5,250.334
2998.5,250.334
2999.5,250.334
3000.5,250.334
3001.5,250.334
3002.5,250.334
3003.5,249.482
3004.5,249.088
3005.5,247.561
3006.5,244.151
3007.5,243.438
3008.5,241.476
3009.5,239.227
3010.5,188.511
3011.5,218.529
3012.5,159.256
3013.5,206.072
3014.5,249.32
3015.5,250.334
3016.5,250.334
3017.5,250.334
3018.5,250.334
3019.5,250.334
3020.5,250.334
3021.5,247.943
3022.5,250.334
3023.5,250.334
3024.5,243.191
3025.5,250.334
3026.5,250.334
3027.5,247.644
3028.5,250.334
3029.5,250.334
3030.5,250.334
3031.5,250.334
3032.5,250.334
3033.5,205.465
3034.5,250.334
3035.5,218.82
3036.5,242.003
3037.5,249.209
3038.5,242.862
3039.5,250.334
3040.5,238.978
3041.5,244.253
3042.5,250.334
3043.5,250.334
3044.5,250.334
3045.5,244.297
3046.5,210.924
3047.5,167.389
3048.5,201.941
3049.5,247.222
3050.5,190.884
3051.5,151.032
3052.5,177.064
3053.5,219.216
3054.5,226.337
3055.5,250.334
3056.5,250.334
3057.5,250.334
3058.5,249.915
3059.5,250.334
3060.5,240.967
3061.5,153.844
3062.5,248.804
3063.5,250.334
3064.5,250.334
3065.5,229.156
3066.5,56.8163
3067.5,250.334
3068.5,24.5717
3069.5,30.4249
3070.5,67.8591
3071.5,187.759
3072.5,138.538
3073.5,114.834
3074.5,96.5958
3075.5,90.5232
3076.5,59.5286
3077.5,38.3766
3078.5,29.6516
3079.5,25.691
3080.5,24.816
3081.5,13.9814
3082.5,14.8886
3083.5,161.633
3084.5,5.73305
3085.5,14.5426
3086.5,158.954
3087.5,59.0138
3088.5,112.296
3089.5,8.14422
3090.5,33.4117
3091.5,249.306
3092.5,226.181
3093.5,250.334
3094.5,240.937
3095.5,80.3164
3096.5,0
3097.5,0
3098.5,15.3503
3099.5,8.17503
3100.5,13.0822
3101.5,44.1817
3102.5,83.4717
3103.5,45.0763
3104.5,48.9124
3105.5,60.8678
