,Day,Time,LMP,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
0,1,1,0.1016,0.0,1096.7961563958065,,,,0,0.0,1,1875.0000000000205,1875.0000000000205,-0.0,300.0000000000033,62.25000000000068,0.0,,,290.983216507663,1875.0000000000205,1800.0000000000196,75.00000000000091,1875.0000000000205,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,,,,637.6479398881436,1800.0000000000196,1665.0,135.0,1800.0,1.9554136088117957e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,0.0,0.0,0.0,0.08724817754776787,0.0,0.8800000000000001,0.0,0.0,0.0,1.0,,,0.101,168.16500000000002,1665.0,1665.0,0.0,51.615,0.0,,,210.00000000002046,-5.684341886080802e-14,451.500000000044,3.0,1096.7961563958065,0.0,0.0,0.0,111.43448948981394
1,1,2,0.1016,0.0,1096.7961563958065,,,,0,0.0,1,1875.0000000000205,1875.0000000000205,-0.0,300.0000000000033,62.25000000000068,0.0,,,290.983216507663,1875.0000000000205,1800.0000000000196,75.00000000000091,1875.0000000000205,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,,,,637.6479398881436,1800.0000000000196,1665.0,135.0,1800.0,1.9554136088117957e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,0.0,0.0,0.0,0.08724817754776784,0.0,0.88,0.0,0.0,0.0,1.0,,,0.101,168.16500000000002,1665.0,1665.0,0.0,51.615,0.0,,,210.00000000002046,-5.684341886080802e-14,451.500000000044,3.0,1096.7961563958065,0.0,0.0,0.0,111.43448948981394
2,1,3,0.1016,0.0,1096.7961563958065,,,,0,0.0,1,1875.0000000000205,1875.0000000000205,-0.0,300.0000000000033,62.25000000000068,0.0,,,290.983216507663,1875.0000000000205,1800.0000000000196,75.00000000000091,1875.0000000000205,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,,,,637.6479398881436,1800.0000000000196,1665.0,135.0,1800.0,1.9554136088117957e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,0.0,0.0,0.0,0.08724817754776784,0.0,0.88,0.0,0.0,0.0,1.0,,,0.101,168.16500000000002,1665.0,1665.0,0.0,51.615,0.0,,,210.00000000002046,-5.684341886080802e-14,451.500000000044,3.0,1096.7961563958065,0.0,0.0,0.0,111.43448948981394
3,1,4,0.1016,0.0,1096.7961563958065,,,,0,0.0,1,1875.0000000000205,1875.0000000000205,-0.0,300.0000000000033,62.25000000000068,0.0,,,290.983216507663,1875.0000000000205,1800.0000000000196,75.00000000000091,1875.0000000000205,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,,,,637.6479398881436,1800.0000000000196,1665.0,135.0,1800.0,1.9554136088117957e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,0.0,0.0,0.0,0.08724817754776784,0.0,0.88,0.0,0.0,0.0,1.0,,,0.101,168.16500000000002,1665.0,1665.0,0.0,51.615,0.0,,,210.00000000002046,-5.684341886080802e-14,451.500000000044,3.0,1096.7961563958065,0.0,0.0,0.0,111.43448948981394
4,1,5,0.1016,0.0,1096.7961563958065,,,,0,0.0,1,1875.0000000000205,1875.0000000000205,-0.0,300.0000000000033,62.25000000000068,0.0,,,290.983216507663,1875.0000000000205,1800.0000000000196,75.00000000000091,1875.0000000000205,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,,,,637.6479398881436,1800.0000000000196,1665.0,135.0,1800.0,1.9554136088117957e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,0.0,0.0,0.0,0.08724817754776784,0.0,0.88,0.0,0.0,0.0,1.0,,,0.101,168.16500000000002,1665.0,1665.0,0.0,51.615,0.0,,,210.00000000002046,-5.684341886080802e-14,451.500000000044,3.0,1096.7961563958065,0.0,0.0,0.0,111.43448948981394
5,1,6,0.1016,0.0,1096.7961563958065,,,,0,0.0,1,1875.0000000000205,1875.0000000000205,-0.0,300.0000000000033,62.25000000000068,0.0,,,290.983216507663,1875.0000000000205,1800.0000000000196,75.00000000000091,1875.0000000000205,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,1.0,0.0,0.0,0.16283597250361964,81.56949529369327,0.96,521.8025412804599,500.93043962924145,20.87210165121843,,,,637.6479398881436,1800.0000000000196,1665.0,135.0,1800.0,1.9554136088117957e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,0.0,0.0,0.0,0.08724817754776784,0.0,0.88,0.0,0.0,0.0,1.0,,,0.101,168.16500000000002,1665.0,1665.0,0.0,51.615,0.0,,,210.00000000002046,-5.684341886080802e-14,451.500000000044,3.0,1096.7961563958065,0.0,0.0,0.0,111.43448948981394
6,1,7,0.1016,0.0,1453.7121639150473,,,,0,0.0,1,2494.1847523173037,2494.1847523173037,-0.0,399.0695603707686,82.80693377693449,0.0,,,383.5326777608284,2494.1847523173037,2394.417362224611,99.76739009269215,2494.1847523173037,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16017787199993164,127.84422592027586,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.1601778719999316,127.844225920276,0.96,831.3949174391018,798.1391207415378,33.25579669756405,,,,846.5233325695353,2394.417362224611,2214.4173622245908,179.99999999999966,2394.4173622245908,2.0463630789890885e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,1.0,0.0,0.3801761776068656,208.87539268139173,0.9242956164140489,594.4173622245906,549.417362224591,44.99999999999966,1.0,,,0.101,223.6561535846837,2214.4173622245908,2214.4173622245908,0.0,68.64693822896231,0.0,,,279.7673900927123,-1.1368683772161603e-13,601.4998886993313,4.0,1453.7121639150473,0.0,-0.0,0.0,147.6971558537688
7,1,8,0.1016,0.0,1453.7121639150473,,,,0,0.0,1,2494.1847523173037,2494.1847523173037,-0.0,399.0695603707686,82.80693377693449,0.0,,,383.5326777608284,2494.1847523173037,2394.417362224611,99.76739009269215,2494.1847523173037,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16017787199993164,127.84422592027586,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.1601778719999316,127.844225920276,0.96,831.3949174391018,798.1391207415378,33.25579669756405,,,,846.5233325695353,2394.417362224611,2214.4173622245908,179.99999999999966,2394.4173622245908,2.0463630789890885e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3801761776068656,208.87539268139173,0.9242956164140489,594.4173622245906,549.417362224591,44.99999999999966,1.0,,,0.101,223.6561535846837,2214.4173622245908,2214.4173622245908,0.0,68.64693822896231,0.0,,,279.7673900927123,-1.1368683772161603e-13,601.4998886993313,4.0,1453.7121639150473,0.0,-0.0,0.0,147.6971558537688
8,1,9,0.1016,0.0,1453.7121639150473,,,,0,0.0,1,2494.1847523173037,2494.1847523173037,-0.0,399.0695603707686,82.80693377693449,0.0,,,383.5326777608284,2494.1847523173037,2394.417362224611,99.76739009269215,2494.1847523173037,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16017787199993164,127.84422592027586,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.1601778719999316,127.844225920276,0.96,831.3949174391018,798.1391207415378,33.25579669756405,,,,846.5233325695353,2394.417362224611,2214.4173622245908,179.99999999999966,2394.4173622245908,2.0463630789890885e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3801761776068656,208.87539268139173,0.9242956164140489,594.4173622245906,549.417362224591,44.99999999999966,1.0,,,0.101,223.6561535846837,2214.4173622245908,2214.4173622245908,0.0,68.64693822896231,0.0,,,279.7673900927123,-1.1368683772161603e-13,601.4998886993313,4.0,1453.7121639150473,0.0,-0.0,0.0,147.6971558537688
9,1,10,0.1016,0.0,1453.7121639150473,,,,0,0.0,1,2494.1847523173037,2494.1847523173037,-0.0,399.0695603707686,82.80693377693449,0.0,,,383.5326777608284,2494.1847523173037,2394.417362224611,99.76739009269215,2494.1847523173037,0.0,1.0,0.0,0.0,0.1601778719999316,127.84422592027583,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.16017787199993164,127.84422592027586,0.96,831.3949174391008,798.1391207415368,33.25579669756405,1.0,0.0,0.0,0.1601778719999316,127.844225920276,0.96,831.3949174391018,798.1391207415378,33.25579669756405,,,,846.5233325695353,2394.417362224611,2214.4173622245908,179.99999999999966,2394.4173622245908,2.0463630789890885e-11,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3829717356685547,212.54931329604784,0.925,600.0,555.0,45.0,1.0,0.0,0.0,0.3801761776068656,208.87539268139173,0.9242956164140489,594.4173622245906,549.417362224591,44.99999999999966,1.0,,,0.101,223.6561535846837,2214.4173622245908,2214.4173622245908,0.0,68.64693822896231,0.0,,,279.7673900927123,-1.1368683772161603e-13,601.4998886993313,4.0,1453.7121639150473,0.0,-0.0,0.0,147.6971558537688
