Season,Flexibility Type,Num Flexible Trains,Total Operational Cost,Total Water Production (m3),LCOW ($/m3),Total Energy Cost,Fixed Demand Cost,Variable Demand Cost,Total Electricity Cost,Total Feed Cost,Total Brine Cost,Total Chemical Cost,Total Replacement Cost,Total Demand Response Revenue,Total Cost,Maximum Power,Energy Capacity,Power Capacity,LVOF
winter,rr,0,111142.7585,282179.6712,0.824633256,18240.84075,4851.269333,2606.135513,25698.2456,50843.18401,15303.79839,19297.53049,992.3107079,0,232694.741,1101.571897,0,,
winter,flow,0,111179.3527,282179.6712,0.82476294,18266.81571,4858.177497,2609.846627,25734.83983,50843.18401,15303.79839,19297.53049,992.3107079,0,232731.3352,1103.140526,0,,
winter,no_flex,0,111737.9179,282179.6713,0.826742406,18663.29015,4963.622431,2666.492376,26293.40495,50843.18401,15303.79839,19297.53049,992.3107079,0,233289.9004,1127.08378,0,,
winter,both,0,111142.7585,282179.6712,0.824633256,18240.84075,4851.269333,2606.135513,25698.2456,50843.18401,15303.79839,19297.53049,992.3107079,0,232694.741,1101.571897,0,,
summer,rr,0,120105.6264,282179.6712,0.856396238,20632.00819,4931.948714,9097.14512,34661.10202,50843.18696,15303.80632,19297.5311,992.3107079,0,241657.6089,1101.919484,0,,
summer,flow,0,120133.2294,282181.8122,0.85648756,20646.85334,4935.548361,9103.784791,34686.18649,50844.05289,15305.21287,19297.77715,992.3107079,0,241685.2119,1102.723734,0,,
summer,no_flex,0,120897.1647,282179.6713,0.859201324,21103.17856,5044.578554,9304.894645,35452.65176,50843.18401,15303.79839,19297.53049,992.3107079,0,242449.1472,1127.08378,0,,
summer,both,0,120105.6264,282179.6712,0.856396238,20632.00819,4931.948714,9097.14512,34661.10202,50843.18696,15303.80632,19297.5311,992.3107079,0,241657.6089,1101.919484,0,,
