,Day,Time,LMP,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,power_generation.op_mode,power_generation.startup,power_generation.shutdown,power_generation.power_utilized,power_generation.power_curtailed,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
21,1,22,0.15246,0.0,0.0,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,34.50798233,0.0,,,,34.50798233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,23,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,29.0353904,0.0,,,,29.0353904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,24,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,28.97924544,0.0,,,,28.97924544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,25,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,-0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,-0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,29.50517127,0.0,,,,29.50517127,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
25,1,26,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,31.16438788,0.0,,,,31.16438788,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
26,1,27,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,30.10793941,0.0,,,,30.10793941,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
27,1,28,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,30.1450256,0.0,,,,30.1450256,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
28,1,29,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,34.83865466,0.0,,,,34.83865466,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
29,1,30,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,52.57080333,0.0,,,,52.57080333,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
30,1,31,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,49.0357929,0.0,,,,49.0357929,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
31,1,32,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,-0.0,1.0,,,0.101,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,46.95388261,0.0,,,,46.95388261,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
32,1,33,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,43.00406302,0.0,,,,43.00406302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
33,1,34,0.1016,0.0,0.0,,,,0,0.0,1,0.0,0.0,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,-0.0,0.0,0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,46.05215031,0.0,,,,46.05215031,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
34,1,35,0.1016,0.0,538.8558612718173,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,177.53345109181654,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,1.0,-0.0,0.16287037037037033,105.72008431195428,0.96,676.1517615176156,649.1056910569109,27.046070460704648,1.0,1.0,-0.0,0.1837155600668005,71.81336677986226,0.96,407.1815718157182,390.89430894308947,16.28726287262874,-0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.43619840000014,1040.0,956.8,83.2,1040.0,0.0,1.0,1.0,-0.0,0.327588,156.71809920000007,0.92,520.0,478.4,41.6,1.0,1.0,0.0,0.3275880000000001,156.71809920000007,0.92,520.0,478.4,41.6,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,,,0.101,96.63680000000001,956.8,0.0,956.8,29.6608,1.0,,,1083.3333333333333,0.0,465.8333333333333,,,,48.75058822,0.0,2.0,538.8558612718166,0.0,-0.0,0.0,54.74775550521663
35,1,36,0.1016,0.0,538.2335906097996,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,177.53345107979888,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.16287037037037033,105.72008431195428,0.96,676.1517615176156,649.1056910569109,27.046070460704648,1.0,0.0,-0.0,0.18371556006680062,71.8133667678446,0.96,407.1815718157173,390.89430894308856,16.287262872628705,-0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.43619840000014,1040.0,956.8,83.2,1040.0,0.0,1.0,-0.0,-0.0,0.327588,156.71809920000007,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000001,156.71809920000007,0.92,520.0,478.4,41.6,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,,,0.101,96.63680000000001,956.8,0.0,956.8,29.6608,1.0,,,1083.3333333333333,0.0,465.8333333333333,,,,49.37285887,0.0,2.0,538.2335906097991,0.0,-0.0,0.0,54.68453280595564
36,1,37,0.1016,0.0,537.3611871697997,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,177.5334510797989,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.16287037037037017,105.72008431195431,0.96,676.1517615176167,649.1056910569121,27.04607046070469,1.0,0.0,-0.0,0.18371556006680062,71.8133667678446,0.96,407.1815718157173,390.89430894308856,16.287262872628705,0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,313.4361984000003,1040.0,956.8,83.2,1040.0,0.0,1.0,0.0,-0.0,0.32758800000000016,156.71809920000013,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758800000000016,156.71809920000015,0.92,520.0,478.4,41.6,0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63680000000001,956.8,956.8,0.0,29.6608,0.0,,,126.53333333333333,0.0,54.40933333333356,,,,50.24526231,0.0,2.0,537.3611871697992,0.0,-0.0,0.0,54.59589661645165
37,1,38,0.1016,0.0,542.0061503741538,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,177.53345105415343,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.16287037037037033,105.72008431195444,0.96,676.1517615176167,649.1056910569121,27.04607046070469,1.0,0.0,-0.0,0.18371556006680062,71.813366742199,0.96,407.1815718157173,390.89430894308856,16.287262872628705,-0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,313.43619840000025,1040.0,956.8,83.2,1040.0,0.0,1.0,-0.0,-0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63680000000001,956.8,956.8,0.0,29.6608,0.0,,,126.53333333333333,0.0,54.40933333333356,,,,45.60029908,0.0,2.0,542.0061503741537,0.0,-0.0,0.0,55.06782487801402
38,1,39,0.1016,0.0,538.4001959881033,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,177.53345032810307,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.16287037037037033,105.72008431195444,0.96,676.1517615176167,649.1056910569121,27.04607046070469,1.0,0.0,0.0,0.183715559111992,71.81336601614862,0.96,407.1815718157173,390.89430894308856,16.287262872628705,-0.0,0.0,-0.0,0.2829999999999999,0.0,0.96,0.0,0.0,0.0,,,,313.43619840000025,1040.0,956.8,83.2,1040.0,0.0,1.0,-0.0,-0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63680000000001,956.8,956.8,0.0,29.6608,0.0,,,126.53333333333333,0.0,54.40933333333356,,,,49.20625274,0.0,2.0,538.4001959881034,0.0,-0.0,0.0,54.70145991239129
39,1,40,0.1016,0.0,827.2962678089212,,,,0,0.0,1,1625.0,1625.0,-0.0,260.0,53.95,0.0,,,265.2867973789208,1625.0,1560.0,65.0,1625.0,0.0,1.0,0.0,-0.0,0.16287037037037028,105.72008431195454,0.96,676.1517615176176,649.1056910569129,27.046070460704726,1.0,0.0,-0.0,0.1724873879985756,82.81526290346103,0.96,500.12873486200135,480.12358546752125,20.00514939448007,1.0,1.0,-0.0,0.17817239215337805,76.75145016350524,0.96,448.7195036203819,430.77072347556657,17.94878014481529,,,,470.1542976000004,1560.0,1435.2,124.8,1560.0,0.0,1.0,-0.0,-0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,1.0,1.0,-0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,144.95520000000002,1435.2,1435.2,0.0,44.4912,0.0,,,189.8,0.0,81.61400000000033,,,,53.10002717,0.0,3.0,827.2962678089212,0.0,-0.0,0.0,84.0533008093864
40,1,41,0.1016,0.0,825.7836046289212,,,,0,0.0,1,1625.0,1625.0,-0.0,260.0,53.95,0.0,,,265.2867973789208,1625.0,1560.0,65.0,1625.0,0.0,1.0,0.0,-0.0,0.16287037037037028,105.72008431195454,0.96,676.1517615176176,649.1056910569129,27.046070460704726,1.0,0.0,-0.0,0.1724873879985756,82.81526290346103,0.96,500.12873486200135,480.12358546752125,20.00514939448007,1.0,0.0,-0.0,0.17817239215337805,76.75145016350524,0.96,448.7195036203819,430.77072347556657,17.94878014481529,,,,470.1542976000004,1560.0,1435.2,124.8,1560.0,0.0,1.0,-0.0,-0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,1.0,0.0,-0.0,0.3275880000000001,156.71809920000013,0.92,520.0,478.4,41.6,0.0,0.0,-0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,144.95520000000002,1435.2,1435.2,0.0,44.4912,0.0,,,189.8,0.0,81.61400000000033,,,,54.61269035,0.0,3.0,825.7836046289212,0.0,-0.0,0.0,83.8996142302984
41,1,42,0.15246,0.0,538.5309027688329,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,175.7821861988333,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,0.0,0.1724873879985756,82.8152630881438,0.96,500.12873486200135,480.12358546752125,20.00514939448007,0.0,0.0,1.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.4361983999995,1040.0,956.8,83.2,1040.0,0.0,1.0,0.0,-0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,1.0,0.5411000000000001,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63680000000001,956.8,956.8,0.0,29.6608,0.0,,,126.53333333333333,0.0,54.40933333333267,,,,47.32428183,0.0,2.0,538.5309027688328,0.0,-0.0,0.0,82.10442143613628
42,1,43,0.15246,0.0,554.3243820788327,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,175.7821861988333,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.1724873879985756,82.8152630881438,0.96,500.12873486200135,480.12358546752125,20.00514939448007,0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.4361983999995,1040.0,956.8,83.2,1040.0,0.0,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411000000000001,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63680000000001,956.8,956.8,0.0,29.6608,0.0,,,126.53333333333333,0.0,54.40933333333267,,,,31.53080252,0.0,2.0,554.3243820788329,0.0,-0.0,0.0,84.51229529173885
43,1,44,0.15246,0.0,559.4663676888327,,,,0,0.0,1,1083.3333333333333,1083.3333333333333,-0.0,173.33333333333334,35.96666666666667,0.0,,,175.7821861988333,1083.3333333333333,1040.0,43.333333333333336,1083.3333333333333,0.0,1.0,0.0,-0.0,0.1660490085688526,92.9669231106895,0.96,583.2045984713305,559.8764145324773,23.32818393885324,1.0,0.0,-0.0,0.1724873879985756,82.8152630881438,0.96,500.12873486200135,480.12358546752125,20.00514939448007,0.0,0.0,-0.0,0.283,0.0,0.96,0.0,0.0,0.0,,,,313.4361983999995,1040.0,956.8,83.2,1040.0,0.0,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,1.0,0.0,0.0,0.32758799999999993,156.71809919999976,0.92,520.0,478.4,41.6,0.0,0.0,0.0,0.5411000000000001,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.5411,0.0,0.92,0.0,0.0,0.0,1.0,,,0.101,96.63679999999987,956.8,956.8,0.0,29.660799999999956,0.0,,,126.53333333333333,0.0,54.4093333333333,,,,26.38881691,0.0,2.0,559.4663676888327,0.0,-0.0,0.0,85.29624241783945
