Annual Production (AF),Number of Allowed Shutdowns,Total Water Production (m3),Total Cost ($),Total Energy Cost ($),Total Demand Cost ($),Total Feed Cost ($),Total Brine Cost ($),Total Chemical Cost ($),Total Electricity Cost ($),Total Replacement Cost ($),Degree of Flexibility,Levelized Cost of Water ($/m3)
10000,10,235149.72602739555,219262.56777939224,16362.727098568008,9463.247526100176,42544.12100454076,13222.943008010083,16117.546615291469,25825.974624668183,1425.1988543731686,0.10778443113772455,0.9324381171247785
13000,10,305694.6438356164,247102.32000570686,21131.935370607483,10804.733671505775,55349.379031353725,17302.75929744808,20961.530107910057,31936.66904211326,1430.3939899298148,0.1437125748502994,0.8083305513804917
