Season,Flexibility Type,Num Flexible Trains,Total Operational Cost,Total Water Production (m3),LCOW ($/m3),Total Energy Cost,Fixed Demand Cost,Variable Demand Cost,Total Electricity Cost,Total Feed Cost,Total Brine Cost,Total Chemical Cost,Total Replacement Cost,Total Demand Response Revenue,Total Cost,Maximum Power,Energy Capacity,Power Capacity,LVOF
summer,no_flex,1,121661.7326,282322.95,0.861473412,20583.87761,6564.208388,9025.748599,36173.8346,50869,15311.569,19307.32895,994.09651,0,243213.7151,1466.606712,0,,
summer,no_flex,2,118393.0408,282322.95,0.849895566,20322.33871,6565.635423,6017.168705,32905.14284,50869,15311.569,19307.32895,999.4926913,0,239945.0233,1466.925553,22473.73217,351.1520651,0.798503325
summer,both,1,120097.9132,282179.6712,0.856368904,20627.41781,4930.854466,9095.126743,34653.39902,50843.18435,15303.7993,19297.53056,992.3107079,0,241649.8958,1101.674994,0,,
summer,both,2,116402.0758,282179.6727,0.843271438,19348.79946,5224.355357,4893.780672,29466.93549,51225.88697,16332.31198,19376.9414,1008.617701,0,237954.0584,1167.250353,12180.64683,487.2258731,1.756284581
winter,no_flex,1,112765.5248,282322.95,0.829962663,18232.26331,6458.865391,2586.498183,27277.62688,50869,15311.569,19307.32895,994.09651,0,234317.5074,1466.6068,0,,
winter,no_flex,2,112629.8745,282322.95,0.829482184,18096.61399,6458.863448,2586.499133,27141.97657,50869,15311.569,19307.32895,995.8887513,0,234181.857,1466.606348,4916.128912,351.1520651,-0.433895827
winter,both,1,111152.9149,282180.0309,0.824668198,18247.93509,4853.156993,2607.149577,25708.24166,50843.26202,15303.8534,19297.55783,992.3107079,0,232704.8974,1102.000526,0,,
winter,both,2,111145.7449,282179.6712,0.824643839,18242.85904,4851.809836,2606.425875,25701.09475,50843.21925,15303.8931,19297.5378,992.3107079,0,232697.7274,1101.694628,0,,
